date_and_time,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-10-25 21:00:00+00:00,12505.0,142.0,,,,,,2996.0,199.0,322.0,862.0,588.0,485.0,,,,5418.0,183.0,0.0,127.0,0.0,83.0,761.0,1.0,338.0,,0.0
2025-10-25 22:00:00+00:00,7032.0,85.0,,,,,,2539.0,65.0,93.0,172.0,138.0,195.0,,,,3154.0,100.0,0.0,23.0,0.0,29.0,314.0,3.0,122.0,,0.0
2025-10-25 23:00:00+00:00,1025.0,1.0,,,,,,422.0,0.0,0.0,0.0,0.0,0.0,,,,569.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-26 00:00:00+00:00,19.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-26 03:00:00+00:00,4.0,0.0,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-26 04:00:00+00:00,949.0,0.0,,,,,,473.0,47.0,75.0,101.0,62.0,62.0,,,,1.0,0.0,0.0,11.0,0.0,11.0,83.0,1.0,22.0,,0.0
2025-10-26 05:00:00+00:00,3204.0,31.0,,,,,,1282.0,80.0,142.0,262.0,207.0,164.0,,,,702.0,11.0,0.0,36.0,0.0,42.0,160.0,5.0,80.0,,0.0
2025-10-26 06:00:00+00:00,4801.0,50.0,,,,,,1753.0,106.0,189.0,387.0,297.0,227.0,,,,1315.0,18.0,0.0,61.0,0.0,40.0,245.0,1.0,112.0,,0.0
2025-10-26 07:00:00+00:00,5730.0,58.0,,,,,,2013.0,109.0,251.0,400.0,287.0,242.0,,,,1795.0,17.0,0.0,51.0,0.0,43.0,335.0,2.0,127.0,,0.0
2025-10-26 08:00:00+00:00,7764.0,63.0,,,,,,2448.0,134.0,227.0,592.0,343.0,351.0,,,,2723.0,19.0,0.0,75.0,0.0,66.0,515.0,1.0,207.0,,0.0
2025-10-26 09:00:00+00:00,9829.0,72.0,,,,,,2933.0,180.0,307.0,628.0,369.0,372.0,,,,3884.0,49.0,0.0,68.0,0.0,51.0,634.0,1.0,281.0,,0.0
2025-10-26 10:00:00+00:00,10846.0,94.0,,,,,,3436.0,187.0,385.0,778.0,488.0,428.0,,,,3794.0,23.0,0.0,140.0,0.0,83.0,770.0,3.0,237.0,,0.0
2025-10-26 11:00:00+00:00,11361.0,107.0,,,,,,3785.0,226.0,521.0,938.0,583.0,450.0,,,,3349.0,47.0,0.0,153.0,0.0,83.0,880.0,5.0,234.0,,0.0
2025-10-26 12:00:00+00:00,11880.0,134.0,,,,,,4116.0,254.0,530.0,931.0,549.0,443.0,,,,3411.0,31.0,0.0,148.0,0.0,87.0,1021.0,3.0,222.0,,0.0
2025-10-26 13:00:00+00:00,12537.0,164.0,,,,,,4222.0,238.0,558.0,943.0,703.0,610.0,,,,3441.0,47.0,0.0,165.0,0.0,67.0,1097.0,2.0,280.0,,0.0
2025-10-26 14:00:00+00:00,13070.0,145.0,,,,,,4552.0,305.0,582.0,975.0,702.0,629.0,,,,3505.0,39.0,0.0,164.0,0.0,87.0,1058.0,3.0,324.0,,0.0
2025-10-26 15:00:00+00:00,12383.0,115.0,,,,,,4220.0,256.0,573.0,1012.0,672.0,605.0,,,,3161.0,108.0,0.0,202.0,0.0,111.0,1026.0,11.0,311.0,,0.0
2025-10-26 16:00:00+00:00,13315.0,150.0,,,,,,4514.0,254.0,649.0,1207.0,725.0,564.0,,,,3332.0,115.0,0.0,156.0,0.0,129.0,1237.0,5.0,278.0,,0.0
2025-10-26 17:00:00+00:00,14426.0,144.0,,,,,,4771.0,358.0,622.0,1247.0,806.0,642.0,,,,3696.0,139.0,0.0,219.0,0.0,109.0,1282.0,3.0,388.0,,0.0
2025-10-26 18:00:00+00:00,15291.0,164.0,,,,,,4805.0,264.0,587.0,1241.0,836.0,766.0,,,,4323.0,183.0,0.0,169.0,0.0,102.0,1345.0,6.0,500.0,,0.0
2025-10-26 19:00:00+00:00,13664.0,142.0,,,,,,3973.0,261.0,506.0,1157.0,727.0,680.0,,,,4295.0,189.0,0.0,150.0,0.0,128.0,1118.0,6.0,332.0,,0.0
2025-10-26 20:00:00+00:00,12021.0,120.0,,,,,,3759.0,232.0,420.0,970.0,702.0,570.0,,,,3622.0,129.0,0.0,140.0,0.0,89.0,911.0,2.0,355.0,,0.0
2025-10-26 21:00:00+00:00,10652.0,117.0,,,,,,3357.0,211.0,431.0,868.0,604.0,584.0,,,,3174.0,104.0,0.0,103.0,0.0,101.0,743.0,2.0,253.0,,0.0
2025-10-26 22:00:00+00:00,6735.0,79.0,,,,,,2997.0,86.0,112.0,145.0,134.0,151.0,,,,2532.0,66.0,0.0,25.0,0.0,24.0,285.0,0.0,99.0,,0.0
2025-10-26 23:00:00+00:00,955.0,1.0,,,,,,475.0,0.0,0.0,0.0,0.0,0.0,,,,446.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-27 00:00:00+00:00,15.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-27 02:00:00+00:00,2.0,0.0,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-27 03:00:00+00:00,2.0,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-27 04:00:00+00:00,1178.0,1.0,,,,,,520.0,43.0,101.0,128.0,107.0,110.0,,,,2.0,0.0,0.0,18.0,0.0,26.0,83.0,1.0,38.0,,0.0
2025-10-27 05:00:00+00:00,4153.0,39.0,,,,,,1371.0,90.0,177.0,364.0,275.0,288.0,,,,1114.0,15.0,0.0,48.0,0.0,51.0,206.0,0.0,115.0,,0.0
2025-10-27 06:00:00+00:00,6739.0,42.0,,,,,,1814.0,206.0,274.0,586.0,414.0,382.0,,,,2161.0,32.0,0.0,81.0,0.0,70.0,426.0,3.0,248.0,,0.0
2025-10-27 07:00:00+00:00,12712.0,66.0,,,,,,2390.0,220.0,356.0,906.0,551.0,541.0,,,,5930.0,72.0,0.0,119.0,0.0,78.0,882.0,4.0,597.0,,0.0
2025-10-27 08:00:00+00:00,27827.0,110.0,,,,,,3835.0,348.0,684.0,1571.0,1134.0,870.0,,,,15664.0,190.0,0.0,169.0,0.0,139.0,1688.0,11.0,1414.0,,0.0
2025-10-27 09:00:00+00:00,43744.0,204.0,,,,,,4812.0,402.0,835.0,2036.0,1417.0,1308.0,,,,28361.0,356.0,0.0,229.0,0.0,153.0,1961.0,5.0,1665.0,,0.0
2025-10-27 10:00:00+00:00,33612.0,240.0,,,,,,4307.0,245.0,546.0,1190.0,862.0,744.0,,,,22960.0,336.0,0.0,188.0,0.0,95.0,1190.0,5.0,704.0,,0.0
2025-10-27 11:00:00+00:00,16719.0,167.0,,,,,,3821.0,176.0,319.0,792.0,513.0,459.0,,,,8850.0,128.0,0.0,127.0,0.0,57.0,866.0,4.0,440.0,,0.0
2025-10-27 12:00:00+00:00,14506.0,153.0,,,,,,4126.0,167.0,366.0,715.0,470.0,429.0,,,,6386.0,85.0,0.0,102.0,0.0,66.0,987.0,6.0,448.0,,0.0
2025-10-27 13:00:00+00:00,15161.0,138.0,,,,,,4097.0,173.0,418.0,768.0,537.0,498.0,,,,6732.0,85.0,0.0,101.0,0.0,63.0,1065.0,5.0,481.0,,0.0
2025-10-27 14:00:00+00:00,14915.0,132.0,,,,,,3977.0,191.0,421.0,820.0,512.0,451.0,,,,6795.0,65.0,0.0,133.0,0.0,60.0,952.0,3.0,403.0,,0.0
2025-10-27 15:00:00+00:00,13440.0,139.0,,,,,,3655.0,172.0,307.0,719.0,490.0,436.0,,,,5970.0,96.0,0.0,115.0,0.0,56.0,854.0,4.0,427.0,,0.0
2025-10-27 16:00:00+00:00,16362.0,153.0,,,,,,3917.0,192.0,452.0,808.0,582.0,453.0,,,,7780.0,126.0,0.0,137.0,0.0,77.0,1089.0,13.0,583.0,,0.0
2025-10-27 17:00:00+00:00,24665.0,180.0,,,,,,4423.0,307.0,643.0,1458.0,902.0,732.0,,,,13058.0,187.0,0.0,147.0,0.0,88.0,1552.0,15.0,973.0,,0.0
2025-10-27 18:00:00+00:00,37672.0,276.0,,,,,,4916.0,381.0,917.0,1951.0,1371.0,1127.0,,,,22322.0,346.0,0.0,233.0,0.0,142.0,2058.0,13.0,1619.0,,0.0
2025-10-27 19:00:00+00:00,34678.0,230.0,,,,,,4417.0,341.0,723.0,1762.0,1216.0,976.0,,,,21635.0,337.0,0.0,206.0,0.0,155.0,1603.0,8.0,1069.0,,0.0
2025-10-27 20:00:00+00:00,21791.0,167.0,,,,,,3319.0,208.0,430.0,1103.0,736.0,632.0,,,,13224.0,225.0,0.0,168.0,0.0,71.0,976.0,6.0,526.0,,0.0
2025-10-27 21:00:00+00:00,13028.0,105.0,,,,,,2904.0,167.0,299.0,767.0,533.0,407.0,,,,6618.0,147.0,0.0,92.0,0.0,50.0,632.0,1.0,306.0,,0.0
2025-10-27 22:00:00+00:00,6036.0,62.0,,,,,,1934.0,57.0,35.0,144.0,93.0,165.0,,,,3113.0,72.0,0.0,16.0,0.0,30.0,216.0,2.0,97.0,,0.0
2025-10-27 23:00:00+00:00,848.0,0.0,,,,,,357.0,0.0,0.0,0.0,0.0,0.0,,,,461.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-28 00:00:00+00:00,22.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-28 02:00:00+00:00,2.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-28 03:00:00+00:00,17.0,0.0,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-28 04:00:00+00:00,905.0,0.0,,,,,,435.0,35.0,54.0,90.0,86.0,74.0,,,,25.0,0.0,0.0,8.0,0.0,10.0,58.0,2.0,28.0,,0.0
2025-10-28 05:00:00+00:00,2942.0,38.0,,,,,,1011.0,51.0,134.0,252.0,211.0,183.0,,,,775.0,15.0,0.0,18.0,0.0,37.0,126.0,2.0,89.0,,0.0
2025-10-28 06:00:00+00:00,5176.0,34.0,,,,,,1548.0,112.0,214.0,378.0,334.0,248.0,,,,1693.0,20.0,0.0,55.0,0.0,54.0,269.0,6.0,211.0,,0.0
2025-10-28 07:00:00+00:00,9488.0,60.0,,,,,,1932.0,151.0,271.0,586.0,418.0,378.0,,,,4376.0,56.0,0.0,88.0,0.0,65.0,642.0,4.0,461.0,,0.0
2025-10-28 08:00:00+00:00,21515.0,70.0,,,,,,2757.0,269.0,528.0,1308.0,900.0,758.0,,,,11935.0,137.0,0.0,149.0,0.0,107.0,1389.0,7.0,1201.0,,0.0
2025-10-28 09:00:00+00:00,37942.0,163.0,,,,,,3664.0,360.0,676.0,1722.0,1296.0,1045.0,,,,25056.0,363.0,0.0,206.0,0.0,162.0,1671.0,3.0,1555.0,,0.0
2025-10-28 10:00:00+00:00,28452.0,192.0,,,,,,3267.0,182.0,457.0,919.0,626.0,639.0,,,,20104.0,272.0,0.0,123.0,0.0,100.0,935.0,1.0,635.0,,0.0
2025-10-28 11:00:00+00:00,13822.0,122.0,,,,,,2795.0,141.0,252.0,593.0,393.0,336.0,,,,7927.0,108.0,0.0,86.0,0.0,54.0,638.0,0.0,377.0,,0.0
2025-10-28 12:00:00+00:00,12046.0,115.0,,,,,,3041.0,138.0,319.0,629.0,464.0,413.0,,,,5582.0,63.0,0.0,69.0,0.0,63.0,751.0,3.0,396.0,,0.0
2025-10-28 13:00:00+00:00,12044.0,133.0,,,,,,3216.0,118.0,241.0,375.0,453.0,433.0,,,,5546.0,49.0,0.0,96.0,0.0,72.0,907.0,3.0,402.0,,0.0
2025-10-28 14:00:00+00:00,11980.0,107.0,,,,,,3124.0,159.0,323.0,658.0,363.0,388.0,,,,5491.0,65.0,0.0,89.0,0.0,54.0,774.0,1.0,384.0,,0.0
2025-10-28 15:00:00+00:00,10416.0,105.0,,,,,,2643.0,131.0,279.0,518.0,402.0,363.0,,,,4650.0,98.0,0.0,91.0,0.0,46.0,699.0,3.0,388.0,,0.0
2025-10-28 16:00:00+00:00,13035.0,118.0,,,,,,3095.0,160.0,358.0,734.0,497.0,458.0,,,,5849.0,171.0,0.0,118.0,0.0,68.0,896.0,2.0,511.0,,0.0
2025-10-28 17:00:00+00:00,19520.0,123.0,,,,,,3540.0,238.0,557.0,1120.0,706.0,669.0,,,,9904.0,246.0,0.0,162.0,0.0,109.0,1285.0,6.0,855.0,,0.0
2025-10-28 18:00:00+00:00,32277.0,221.0,,,,,,3674.0,302.0,729.0,1652.0,1208.0,967.0,,,,19649.0,498.0,0.0,225.0,0.0,136.0,1708.0,4.0,1304.0,,0.0
2025-10-28 19:00:00+00:00,29717.0,189.0,,,,,,3346.0,295.0,577.0,1527.0,1067.0,853.0,,,,18648.0,523.0,0.0,161.0,0.0,138.0,1373.0,9.0,1011.0,,0.0
2025-10-28 20:00:00+00:00,18349.0,132.0,,,,,,2439.0,189.0,380.0,834.0,666.0,479.0,,,,11371.0,327.0,0.0,135.0,0.0,59.0,786.0,2.0,550.0,,0.0
2025-10-28 21:00:00+00:00,10870.0,94.0,,,,,,1911.0,111.0,226.0,638.0,487.0,412.0,,,,5867.0,186.0,0.0,73.0,0.0,60.0,531.0,3.0,271.0,,0.0
2025-10-28 22:00:00+00:00,5253.0,54.0,,,,,,1713.0,63.0,59.0,107.0,77.0,118.0,,,,2811.0,83.0,0.0,12.0,0.0,30.0,78.0,0.0,48.0,,0.0
2025-10-28 23:00:00+00:00,674.0,0.0,,,,,,205.0,0.0,0.0,0.0,0.0,0.0,,,,447.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-29 00:00:00+00:00,24.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-29 02:00:00+00:00,2.0,0.0,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-29 03:00:00+00:00,6.0,0.0,,,,,,0.0,4.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-29 04:00:00+00:00,722.0,0.0,,,,,,349.0,21.0,48.0,87.0,51.0,62.0,,,,3.0,1.0,0.0,9.0,0.0,12.0,52.0,0.0,27.0,,0.0
2025-10-29 05:00:00+00:00,2773.0,21.0,,,,,,1031.0,42.0,89.0,200.0,167.0,157.0,,,,802.0,6.0,0.0,23.0,0.0,19.0,127.0,2.0,87.0,,0.0
2025-10-29 06:00:00+00:00,5059.0,41.0,,,,,,1397.0,113.0,162.0,352.0,295.0,256.0,,,,1855.0,23.0,0.0,45.0,0.0,45.0,262.0,2.0,211.0,,0.0
2025-10-29 07:00:00+00:00,10602.0,46.0,,,,,,1689.0,151.0,217.0,573.0,387.0,365.0,,,,5681.0,72.0,0.0,108.0,0.0,52.0,681.0,6.0,574.0,,0.0
2025-10-29 08:00:00+00:00,27293.0,97.0,,,,,,3136.0,275.0,576.0,1513.0,1051.0,834.0,,,,16176.0,220.0,0.0,192.0,0.0,125.0,1573.0,5.0,1520.0,,0.0
2025-10-29 09:00:00+00:00,45291.0,142.0,,,,,,3936.0,389.0,809.0,1871.0,1232.0,1152.0,,,,31241.0,448.0,0.0,242.0,0.0,150.0,1827.0,10.0,1842.0,,0.0
2025-10-29 10:00:00+00:00,30228.0,150.0,,,,,,3676.0,207.0,432.0,977.0,709.0,596.0,,,,21303.0,314.0,0.0,141.0,0.0,82.0,994.0,0.0,647.0,,0.0
2025-10-29 11:00:00+00:00,14947.0,167.0,,,,,,3195.0,134.0,308.0,643.0,414.0,363.0,,,,8321.0,132.0,0.0,88.0,0.0,42.0,701.0,7.0,432.0,,0.0
2025-10-29 12:00:00+00:00,13779.0,133.0,,,,,,3527.0,154.0,287.0,704.0,446.0,438.0,,,,6459.0,69.0,0.0,92.0,0.0,44.0,929.0,9.0,488.0,,0.0
2025-10-29 13:00:00+00:00,14825.0,155.0,,,,,,3792.0,151.0,384.0,710.0,532.0,459.0,,,,6904.0,79.0,0.0,110.0,0.0,57.0,968.0,5.0,519.0,,0.0
2025-10-29 14:00:00+00:00,14565.0,140.0,,,,,,3948.0,180.0,311.0,716.0,480.0,399.0,,,,6884.0,75.0,0.0,103.0,0.0,57.0,896.0,6.0,370.0,,0.0
2025-10-29 15:00:00+00:00,12751.0,125.0,,,,,,3337.0,162.0,363.0,627.0,451.0,449.0,,,,5765.0,105.0,0.0,86.0,0.0,58.0,798.0,3.0,422.0,,0.0
2025-10-29 16:00:00+00:00,16089.0,141.0,,,,,,3651.0,185.0,419.0,790.0,590.0,463.0,,,,7824.0,161.0,0.0,139.0,0.0,87.0,1069.0,5.0,565.0,,0.0
2025-10-29 17:00:00+00:00,22369.0,170.0,,,,,,3866.0,277.0,592.0,1287.0,829.0,696.0,,,,11852.0,266.0,0.0,195.0,0.0,83.0,1284.0,5.0,967.0,,0.0
2025-10-29 18:00:00+00:00,36694.0,239.0,,,,,,4589.0,375.0,836.0,1899.0,1316.0,1114.0,,,,21932.0,496.0,0.0,265.0,0.0,146.0,1932.0,10.0,1545.0,,0.0
2025-10-29 19:00:00+00:00,35895.0,193.0,,,,,,3899.0,295.0,723.0,1689.0,1220.0,978.0,,,,22990.0,555.0,0.0,236.0,0.0,162.0,1663.0,7.0,1285.0,,0.0
2025-10-29 20:00:00+00:00,23476.0,155.0,,,,,,3055.0,230.0,424.0,1040.0,778.0,578.0,,,,15066.0,349.0,0.0,154.0,0.0,79.0,949.0,8.0,611.0,,0.0
2025-10-29 21:00:00+00:00,13479.0,115.0,,,,,,2244.0,155.0,259.0,640.0,489.0,446.0,,,,7774.0,189.0,0.0,66.0,0.0,90.0,650.0,2.0,360.0,,0.0
2025-10-29 22:00:00+00:00,6670.0,70.0,,,,,,2025.0,54.0,74.0,110.0,75.0,135.0,,,,3690.0,90.0,0.0,15.0,0.0,17.0,224.0,0.0,91.0,,0.0
2025-10-29 23:00:00+00:00,805.0,0.0,,,,,,290.0,0.0,0.0,0.0,0.0,0.0,,,,481.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-30 00:00:00+00:00,12.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-30 02:00:00+00:00,2.0,0.0,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-30 03:00:00+00:00,20.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-30 04:00:00+00:00,702.0,0.0,,,,,,377.0,30.0,32.0,59.0,72.0,43.0,,,,17.0,0.0,0.0,12.0,0.0,4.0,37.0,2.0,17.0,,0.0
2025-10-30 05:00:00+00:00,2683.0,23.0,,,,,,997.0,66.0,98.0,183.0,154.0,142.0,,,,790.0,8.0,0.0,24.0,0.0,18.0,106.0,0.0,74.0,,0.0
2025-10-30 06:00:00+00:00,5105.0,35.0,,,,,,1509.0,93.0,161.0,333.0,262.0,189.0,,,,1914.0,23.0,0.0,53.0,0.0,42.0,265.0,3.0,223.0,,0.0
2025-10-30 07:00:00+00:00,11364.0,54.0,,,,,,2131.0,154.0,269.0,609.0,433.0,355.0,,,,5738.0,76.0,0.0,115.0,0.0,61.0,755.0,2.0,612.0,,0.0
2025-10-30 08:00:00+00:00,26773.0,74.0,,,,,,3254.0,298.0,585.0,1477.0,1061.0,811.0,,,,15605.0,192.0,0.0,217.0,0.0,147.0,1592.0,9.0,1451.0,,0.0
2025-10-30 09:00:00+00:00,44580.0,139.0,,,,,,4287.0,403.0,737.0,1799.0,1250.0,1068.0,,,,30364.0,442.0,0.0,212.0,0.0,147.0,1951.0,11.0,1770.0,,0.0
2025-10-30 10:00:00+00:00,30442.0,179.0,,,,,,3986.0,227.0,509.0,1085.0,678.0,539.0,,,,20905.0,315.0,0.0,135.0,0.0,115.0,1046.0,6.0,717.0,,0.0
2025-10-30 11:00:00+00:00,15521.0,152.0,,,,,,3651.0,158.0,365.0,615.0,456.0,408.0,,,,8269.0,119.0,0.0,124.0,0.0,44.0,756.0,4.0,400.0,,0.0
2025-10-30 12:00:00+00:00,13605.0,142.0,,,,,,3811.0,160.0,365.0,691.0,496.0,411.0,,,,5958.0,72.0,0.0,104.0,0.0,63.0,891.0,4.0,437.0,,0.0
2025-10-30 13:00:00+00:00,15485.0,148.0,,,,,,4234.0,197.0,351.0,824.0,575.0,469.0,,,,6762.0,77.0,0.0,163.0,0.0,76.0,1076.0,3.0,530.0,,0.0
2025-10-30 14:00:00+00:00,14563.0,139.0,,,,,,3984.0,191.0,334.0,712.0,517.0,419.0,,,,6740.0,70.0,0.0,96.0,0.0,64.0,883.0,5.0,409.0,,0.0
2025-10-30 15:00:00+00:00,13143.0,130.0,,,,,,3737.0,145.0,338.0,720.0,480.0,473.0,,,,5585.0,113.0,0.0,95.0,0.0,59.0,878.0,4.0,386.0,,0.0
2025-10-30 16:00:00+00:00,16318.0,145.0,,,,,,4012.0,173.0,436.0,894.0,598.0,475.0,,,,7491.0,176.0,0.0,139.0,0.0,66.0,1141.0,6.0,566.0,,0.0
2025-10-30 17:00:00+00:00,23495.0,172.0,,,,,,4592.0,296.0,617.0,1245.0,884.0,750.0,,,,11989.0,292.0,0.0,153.0,0.0,100.0,1464.0,6.0,935.0,,0.0
2025-10-30 18:00:00+00:00,37606.0,227.0,,,,,,5149.0,415.0,864.0,1968.0,1308.0,1116.0,,,,21931.0,531.0,0.0,326.0,0.0,162.0,2054.0,8.0,1547.0,,0.0
2025-10-30 19:00:00+00:00,36623.0,199.0,,,,,,4370.0,324.0,786.0,1807.0,1305.0,1032.0,,,,22836.0,629.0,0.0,236.0,0.0,131.0,1832.0,6.0,1130.0,,0.0
2025-10-30 20:00:00+00:00,24225.0,166.0,,,,,,3600.0,255.0,498.0,1158.0,848.0,620.0,,,,14696.0,402.0,0.0,170.0,0.0,87.0,1061.0,5.0,659.0,,0.0
2025-10-30 21:00:00+00:00,14382.0,125.0,,,,,,2782.0,171.0,284.0,773.0,542.0,442.0,,,,7787.0,221.0,0.0,111.0,0.0,72.0,695.0,5.0,372.0,,0.0
2025-10-30 22:00:00+00:00,7313.0,87.0,,,,,,2376.0,69.0,63.0,134.0,79.0,115.0,,,,3843.0,101.0,0.0,29.0,0.0,33.0,267.0,0.0,117.0,,0.0
2025-10-30 23:00:00+00:00,949.0,1.0,,,,,,305.0,0.0,0.0,0.0,0.0,0.0,,,,602.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-31 00:00:00+00:00,22.0,0.0,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-31 02:00:00+00:00,2.0,0.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-31 03:00:00+00:00,4.0,0.0,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2025-10-31 04:00:00+00:00,717.0,0.0,,,,,,393.0,25.0,34.0,60.0,59.0,52.0,,,,1.0,0.0,0.0,9.0,0.0,12.0,43.0,4.0,25.0,,0.0
2025-10-31 05:00:00+00:00,3296.0,28.0,,,,,,1352.0,56.0,131.0,238.0,210.0,172.0,,,,785.0,13.0,0.0,31.0,0.0,26.0,157.0,0.0,97.0,,0.0
2025-10-31 06:00:00+00:00,5495.0,43.0,,,,,,1630.0,93.0,155.0,330.0,306.0,263.0,,,,1993.0,21.0,0.0,47.0,0.0,56.0,323.0,3.0,232.0,,0.0
2025-10-31 07:00:00+00:00,11555.0,73.0,,,,,,2328.0,153.0,285.0,601.0,440.0,395.0,,,,5639.0,70.0,0.0,110.0,0.0,71.0,736.0,4.0,650.0,,0.0
2025-10-31 08:00:00+00:00,26675.0,82.0,,,,,,3368.0,318.0,567.0,1490.0,1059.0,837.0,,,,15387.0,187.0,0.0,180.0,0.0,122.0,1642.0,12.0,1424.0,,0.0
2025-10-31 09:00:00+00:00,41767.0,154.0,,,,,,4140.0,345.0,738.0,1691.0,1227.0,969.0,,,,28270.0,400.0,0.0,197.0,0.0,143.0,1834.0,9.0,1650.0,,0.0
2025-10-31 10:00:00+00:00,28461.0,184.0,,,,,,3747.0,246.0,433.0,957.0,699.0,581.0,,,,19404.0,284.0,0.0,151.0,0.0,65.0,1025.0,3.0,682.0,,0.0
2025-10-31 11:00:00+00:00,16001.0,159.0,,,,,,3889.0,215.0,357.0,740.0,514.0,485.0,,,,8109.0,121.0,0.0,148.0,0.0,68.0,775.0,3.0,418.0,,0.0
2025-10-31 12:00:00+00:00,14441.0,140.0,,,,,,4127.0,184.0,405.0,846.0,579.0,516.0,,,,5884.0,85.0,0.0,120.0,0.0,73.0,985.0,3.0,494.0,,0.0
2025-10-31 13:00:00+00:00,15213.0,132.0,,,,,,3985.0,183.0,354.0,847.0,645.0,510.0,,,,6562.0,101.0,0.0,150.0,0.0,80.0,1110.0,5.0,549.0,,0.0
2025-10-31 14:00:00+00:00,14716.0,156.0,,,,,,3984.0,209.0,380.0,807.0,521.0,452.0,,,,6505.0,63.0,0.0,140.0,0.0,78.0,994.0,7.0,420.0,,0.0
2025-10-31 15:00:00+00:00,14221.0,147.0,,,,,,4048.0,178.0,379.0,762.0,576.0,562.0,,,,5764.0,125.0,0.0,160.0,0.0,78.0,1050.0,8.0,384.0,,0.0
2025-10-31 16:00:00+00:00,17245.0,159.0,,,,,,4233.0,239.0,493.0,1055.0,715.0,592.0,,,,7594.0,180.0,0.0,138.0,0.0,77.0,1220.0,12.0,538.0,,0.0
2025-10-31 17:00:00+00:00,23780.0,194.0,,,,,,4660.0,336.0,657.0,1436.0,1006.0,882.0,,,,11530.0,281.0,0.0,218.0,0.0,142.0,1495.0,5.0,938.0,,0.0
2025-10-31 18:00:00+00:00,37492.0,223.0,,,,,,5436.0,445.0,955.0,2271.0,1519.0,1279.0,,,,20624.0,514.0,0.0,316.0,0.0,168.0,2232.0,14.0,1496.0,,0.0
