Date,Line,Station,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-02-06,2,CMBT,6219,548,0.0,0.0,1.0,0.0,2133.0,1944,91,179,464,411,315,66.0,57.0,3.0,,,,,,,,,,,
2025-02-06,2,ARUMBAKKAM,4673,827,0.0,0.0,0.0,0.0,1795.0,856,52,142,399,251,235,68.0,41.0,2.0,,,,,,,,,,,
2025-02-06,2,VADAPALANI,14268,2250,0.0,0.0,5.0,0.0,4580.0,3120,311,611,1389,931,689,185.0,157.0,17.0,,,,,,,,,,,
2025-02-06,2,ASHOK NAGAR,9161,1786,0.0,0.0,2.0,0.0,3429.0,1681,146,294,742,519,401,66.0,73.0,8.0,,,,,,,,,,,
2025-02-06,2,EKKATTUTHANGAL,8984,1889,0.0,0.0,0.0,0.0,3878.0,857,170,298,744,551,397,105.0,63.0,4.0,,,,,,,,,,,
2025-02-06,2,ALANDUR,6188,1446,0.0,0.0,1.0,0.0,2027.0,1102,142,257,586,298,188,63.0,50.0,9.0,,,,,,,,,,,
2025-02-06,2,St. THOMAS MOUNT,7345,1722,0.0,0.0,1.0,0.0,2612.0,1112,152,220,664,440,268,81.0,58.0,2.0,,,,,,,,,,,
2025-02-07,2,CENTRAL  METRO,11676,1654,0.0,0.0,1.0,21.0,2862.0,4114,264,525,876,661,500,79.0,82.0,15.0,,,,,,,,,,,
2025-02-07,2,EGMORE,7081,783,0.0,0.0,0.0,33.0,1874.0,2722,137,220,517,376,321,51.0,32.0,2.0,,,,,,,,,,,
2025-02-07,2,NEHRU PARK,3175,535,0.0,0.0,1.0,0.0,1364.0,641,52,75,179,146,120,27.0,27.0,1.0,,,,,,,,,,,
2025-02-07,2,KILPAUK,3256,388,0.0,0.0,0.0,0.0,1412.0,687,52,85,237,173,157,23.0,28.0,3.0,,,,,,,,,,,
2025-02-07,2,PACHAIAPPA S COLLEGE,3426,689,0.0,0.0,0.0,0.0,1558.0,551,40,59,192,169,109,23.0,23.0,1.0,,,,,,,,,,,
2025-02-07,2,SHENOY NAGAR,3262,382,0.0,0.0,0.0,0.0,1680.0,546,39,79,212,148,112,23.0,32.0,2.0,,,,,,,,,,,
2025-02-07,2,ANNA NAGAR EAST,6758,1281,0.0,0.0,0.0,0.0,2929.0,1092,92,172,528,327,218,46.0,58.0,4.0,,,,,,,,,,,
2025-02-07,2,ANNA NAGAR TOWER,6546,1364,0.0,0.0,2.0,0.0,2812.0,1071,68,127,457,290,221,64.0,56.0,3.0,,,,,,,,,,,
2025-02-07,2,THIRUMANGALAM,17885,4136,0.0,0.0,2.0,0.0,6742.0,2974,371,513,1340,844,643,146.0,124.0,12.0,,,,,,,,,,,
2025-02-07,2,KOYAMBEDU,15695,3028,0.0,0.0,0.0,0.0,4839.0,3895,201,618,1169,902,728,134.0,158.0,7.0,,,,,,,,,,,
2025-02-07,2,CMBT,6789,571,0.0,0.0,0.0,0.0,2148.0,2243,99,208,535,474,402,54.0,44.0,3.0,,,,,,,,,,,
2025-02-07,2,ARUMBAKKAM,4795,794,0.0,0.0,0.0,0.0,1827.0,870,65,135,436,287,267,77.0,26.0,4.0,,,,,,,,,,,
2025-02-07,2,VADAPALANI,14222,2106,0.0,0.0,2.0,0.0,4506.0,3287,331,562,1376,963,744,161.0,159.0,5.0,,,,,,,,,,,
2025-02-07,2,ASHOK NAGAR,10017,1865,0.0,0.0,1.0,0.0,3561.0,1825,163,396,852,605,524,92.0,114.0,7.0,,,,,,,,,,,
2025-02-07,2,EKKATTUTHANGAL,8791,1692,0.0,0.0,0.0,0.0,3582.0,1049,160,301,767,600,440,110.0,57.0,9.0,,,,,,,,,,,
2025-02-07,2,ALANDUR,6356,1396,0.0,0.0,0.0,0.0,1962.0,1226,125,274,643,328,247,70.0,57.0,11.0,,,,,,,,,,,
2025-02-07,2,St. THOMAS MOUNT,7630,1663,0.0,0.0,0.0,0.0,2701.0,1257,164,241,662,466,301,84.0,73.0,3.0,,,,,,,,,,,
2025-02-08,2,CENTRAL  METRO,10927,1113,1.0,0.0,0.0,53.0,1882.0,4437,250,712,1009,623,619,89.0,109.0,16.0,,,,,,,,,,,
2025-02-08,2,EGMORE,6514,497,0.0,0.0,0.0,0.0,1310.0,2806,152,225,530,402,493,44.0,50.0,2.0,,,,,,,,,,,
2025-02-08,2,NEHRU PARK,2855,433,0.0,0.0,1.0,0.0,940.0,678,64,97,269,170,154,19.0,26.0,1.0,,,,,,,,,,,
2025-02-08,2,KILPAUK,2325,229,0.0,0.0,0.0,0.0,849.0,629,37,76,206,124,139,13.0,16.0,2.0,,,,,,,,,,,
2025-02-08,2,PACHAIAPPA S COLLEGE,2427,407,0.0,0.0,0.0,0.0,958.0,553,27,58,177,111,94,8.0,30.0,0.0,,,,,,,,,,,
2025-02-08,2,SHENOY NAGAR,2633,270,0.0,0.0,0.0,21.0,997.0,660,32,87,194,156,164,24.0,24.0,2.0,,,,,,,,,,,
2025-02-08,2,ANNA NAGAR EAST,5582,884,0.0,0.0,0.0,0.0,1762.0,1264,114,202,580,409,261,37.0,61.0,0.0,,,,,,,,,,,
2025-02-08,2,ANNA NAGAR TOWER,6269,1014,0.0,0.0,1.0,0.0,2163.0,1388,128,206,550,444,267,44.0,51.0,7.0,,,,,,,,,,,
2025-02-08,2,THIRUMANGALAM,14423,2422,0.0,0.0,0.0,0.0,3936.0,3474,421,602,1461,1046,735,149.0,148.0,9.0,,,,,,,,,,,
2025-02-08,2,KOYAMBEDU,13581,1881,0.0,0.0,1.0,0.0,3102.0,4056,305,734,1194,1073,849,177.0,181.0,17.0,,,,,,,,,,,
2025-02-08,2,CMBT,6526,484,0.0,0.0,0.0,0.0,1381.0,2556,130,259,587,568,402,85.0,61.0,10.0,,,,,,,,,,,
2025-02-08,2,ARUMBAKKAM,4048,564,0.0,0.0,1.0,0.0,1247.0,1038,60,130,393,286,234,52.0,40.0,2.0,,,,,,,,,,,
2025-02-08,2,VADAPALANI,14418,1697,0.0,0.0,1.0,0.0,3297.0,3598,431,859,1919,1284,871,213.0,230.0,4.0,,,,,,,,,,,
2025-02-08,2,ASHOK NAGAR,7642,1168,0.0,0.0,1.0,0.0,2109.0,2009,158,362,793,461,426,68.0,77.0,3.0,,,,,,,,,,,
2025-02-08,2,EKKATTUTHANGAL,4955,661,0.0,0.0,0.0,0.0,1524.0,954,109,236,467,507,377,73.0,36.0,5.0,,,,,,,,,,,
2025-02-08,2,ALANDUR,5256,875,0.0,0.0,0.0,0.0,1105.0,1470,155,341,573,380,204,68.0,64.0,13.0,,,,,,,,,,,
2025-02-08,2,St. THOMAS MOUNT,6424,1075,0.0,0.0,1.0,0.0,1562.0,1566,200,331,707,520,314,63.0,73.0,4.0,,,,,,,,,,,
2025-02-09,2,CENTRAL  METRO,9381,711,0.0,0.0,0.0,46.0,1070.0,4238,193,662,930,714,637,79.0,73.0,22.0,,,,,,,,,,,
2025-02-09,2,EGMORE,5552,424,0.0,0.0,0.0,20.0,784.0,2621,109,196,632,347,336,49.0,24.0,9.0,,,,,,,,,,,
2025-02-09,2,NEHRU PARK,1878,226,0.0,0.0,1.0,0.0,464.0,630,44,77,164,156,94,6.0,15.0,0.0,,,,,,,,,,,
2025-02-09,2,KILPAUK,1383,145,0.0,0.0,1.0,0.0,385.0,437,30,41,151,81,88,10.0,11.0,2.0,,,,,,,,,,,
2025-02-09,2,PACHAIAPPA S COLLEGE,1572,210,0.0,0.0,0.0,0.0,498.0,478,32,52,125,78,71,16.0,8.0,3.0,,,,,,,,,,,
2025-02-09,2,SHENOY NAGAR,1732,139,0.0,0.0,0.0,0.0,481.0,577,48,71,172,100,105,21.0,15.0,2.0,,,,,,,,,,,
2025-02-09,2,ANNA NAGAR EAST,4009,537,0.0,0.0,0.0,0.0,1113.0,1141,97,116,453,295,187,24.0,40.0,6.0,,,,,,,,,,,
2025-02-09,2,ANNA NAGAR TOWER,3939,530,0.0,0.0,0.0,0.0,999.0,1106,95,146,438,293,210,75.0,40.0,3.0,,,,,,,,,,,
2025-02-09,2,THIRUMANGALAM,10167,1426,0.0,0.0,1.0,0.0,2023.0,3245,284,376,1170,778,628,129.0,96.0,4.0,,,,,,,,,,,
2025-02-09,2,KOYAMBEDU,9842,997,0.0,0.0,1.0,0.0,1478.0,3900,243,529,980,841,603,136.0,120.0,4.0,,,,,,,,,,,
2025-02-09,2,CMBT,5757,344,0.0,0.0,0.0,0.0,825.0,2685,162,225,560,467,384,60.0,37.0,4.0,,,,,,,,,,,
2025-02-09,2,ARUMBAKKAM,2866,320,0.0,0.0,1.0,0.0,614.0,1082,46,78,305,198,170,26.0,22.0,1.0,,,,,,,,,,,
2025-02-09,2,VADAPALANI,11759,1173,0.0,0.0,1.0,0.0,2010.0,3618,345,745,1636,970,863,187.0,191.0,13.0,,,,,,,,,,,
2025-02-09,2,ASHOK NAGAR,5070,682,0.0,0.0,1.0,0.0,1034.0,1680,114,233,516,311,376,42.0,77.0,1.0,,,,,,,,,,,
2025-02-09,2,EKKATTUTHANGAL,3018,286,0.0,0.0,0.0,0.0,669.0,811,89,136,363,353,222,40.0,36.0,9.0,,,,,,,,,,,
2025-02-09,2,ALANDUR,4076,549,0.0,0.0,0.0,0.0,573.0,1518,132,287,472,281,152,57.0,37.0,14.0,,,,,,,,,,,
2025-02-09,2,St. THOMAS MOUNT,4780,536,0.0,0.0,1.0,0.0,771.0,1526,167,244,707,376,310,70.0,61.0,3.0,,,,,,,,,,,
2025-02-10,2,CENTRAL  METRO,12498,1588,0.0,0.0,0.0,56.0,3028.0,4262,258,643,1007,797,600,118.0,99.0,18.0,,,,,,,,,,,
2025-02-10,2,EGMORE,7257,763,0.0,0.0,0.0,20.0,1955.0,2573,183,198,609,397,422,74.0,50.0,4.0,,,,,,,,,,,
2025-02-10,2,NEHRU PARK,2909,521,0.0,0.0,1.0,0.0,1280.0,578,40,62,154,132,96,17.0,22.0,0.0,,,,,,,,,,,
2025-02-10,2,KILPAUK,2805,358,0.0,0.0,0.0,0.0,1293.0,617,35,44,188,106,123,19.0,16.0,1.0,,,,,,,,,,,
2025-02-10,2,PACHAIAPPA S COLLEGE,3397,639,0.0,0.0,0.0,0.0,1487.0,694,56,61,165,141,104,14.0,24.0,0.0,,,,,,,,,,,
2025-02-10,2,SHENOY NAGAR,3182,353,0.0,0.0,2.0,0.0,1616.0,636,59,76,193,104,102,14.0,17.0,0.0,,,,,,,,,,,
2025-02-10,2,ANNA NAGAR EAST,6284,1201,0.0,0.0,0.0,0.0,2764.0,1066,81,142,423,305,206,43.0,39.0,5.0,,,,,,,,,,,
2025-02-10,2,ANNA NAGAR TOWER,5990,1207,0.0,0.0,0.0,0.0,2591.0,1134,68,116,362,241,181,39.0,39.0,3.0,,,,,,,,,,,
2025-02-10,2,THIRUMANGALAM,17140,3952,0.0,0.0,0.0,0.0,6589.0,3053,283,423,1216,780,575,137.0,94.0,8.0,,,,,,,,,,,
2025-02-10,2,KOYAMBEDU,16071,2962,0.0,0.0,0.0,21.0,4958.0,3928,238,721,1147,995,778,184.0,116.0,10.0,,,,,,,,,,,
2025-02-10,2,CMBT,7976,630,0.0,0.0,0.0,0.0,2245.0,2692,128,300,663,644,501,75.0,78.0,9.0,,,,,,,,,,,
2025-02-10,2,ARUMBAKKAM,4807,752,0.0,0.0,1.0,0.0,1714.0,1117,65,120,396,285,232,63.0,56.0,0.0,,,,,,,,,,,
2025-02-10,2,VADAPALANI,13054,1936,0.0,0.0,1.0,0.0,4135.0,3279,239,531,1237,788,576,159.0,146.0,6.0,,,,,,,,,,,
2025-02-10,2,ASHOK NAGAR,8988,1644,0.0,0.0,4.0,0.0,3371.0,1880,135,295,670,427,368,74.0,98.0,10.0,,,,,,,,,,,
2025-02-10,2,EKKATTUTHANGAL,8191,1648,0.0,0.0,1.0,0.0,3614.0,977,130,269,590,473,328,84.0,49.0,3.0,,,,,,,,,,,
2025-02-10,2,ALANDUR,5594,1264,0.0,0.0,1.0,0.0,1918.0,1155,99,227,455,220,158,53.0,26.0,5.0,,,,,,,,,,,
2025-02-10,2,St. THOMAS MOUNT,6978,1533,0.0,0.0,2.0,0.0,2568.0,1208,143,184,558,373,280,63.0,49.0,2.0,,,,,,,,,,,
2025-02-11,2,CENTRAL  METRO,10468,1079,0.0,0.0,1.0,30.0,2136.0,4196,211,479,956,677,537,59.0,75.0,12.0,,,,,,,,,,,
2025-02-11,2,EGMORE,6423,516,0.0,0.0,0.0,237.0,1544.0,2386,166,163,531,339,422,56.0,52.0,2.0,,,,,,,,,,,
2025-02-11,2,NEHRU PARK,2538,386,0.0,0.0,1.0,26.0,1012.0,582,28,73,148,131,112,11.0,20.0,3.0,,,,,,,,,,,
2025-02-11,2,KILPAUK,2214,222,0.0,0.0,1.0,0.0,981.0,530,33,55,131,94,106,23.0,33.0,0.0,,,,,,,,,,,
2025-02-11,2,PACHAIAPPA S COLLEGE,2435,404,0.0,0.0,0.0,0.0,1064.0,520,38,61,140,100,65,15.0,21.0,0.0,,,,,,,,,,,
2025-02-11,2,SHENOY NAGAR,2554,268,0.0,0.0,1.0,0.0,1189.0,602,29,74,154,97,94,16.0,23.0,1.0,,,,,,,,,,,
2025-02-11,2,ANNA NAGAR EAST,5266,903,0.0,0.0,0.0,0.0,2125.0,1012,79,138,422,277,208,29.0,56.0,7.0,,,,,,,,,,,
2025-02-11,2,ANNA NAGAR TOWER,4872,876,0.0,0.0,1.0,0.0,1923.0,981,74,124,348,287,178,22.0,46.0,4.0,,,,,,,,,,,
2025-02-11,2,THIRUMANGALAM,15241,3167,0.0,0.0,2.0,0.0,5338.0,2942,330,470,1277,775,646,127.0,126.0,12.0,,,,,,,,,,,
2025-02-11,2,KOYAMBEDU,11657,1994,0.0,0.0,1.0,20.0,3167.0,3374,196,508,912,701,532,130.0,109.0,4.0,,,,,,,,,,,
2025-02-11,2,CMBT,6570,456,0.0,0.0,3.0,20.0,1694.0,2518,121,203,554,498,389,49.0,56.0,2.0,,,,,,,,,,,
2025-02-11,2,ARUMBAKKAM,4545,667,0.0,0.0,1.0,0.0,1541.0,1075,69,119,390,261,276,68.0,70.0,1.0,,,,,,,,,,,
2025-02-11,2,VADAPALANI,23882,2262,0.0,0.0,0.0,0.0,4794.0,8095,536,1258,2828,1665,1739,310.0,369.0,8.0,,,,,,,,,,,
2025-02-11,2,ASHOK NAGAR,7186,1183,0.0,0.0,2.0,0.0,2359.0,1782,133,231,589,373,375,68.0,78.0,0.0,,,,,,,,,,,
2025-02-11,2,EKKATTUTHANGAL,8447,1543,0.0,0.0,0.0,0.0,3640.0,1078,149,254,679,522,403,92.0,63.0,4.0,,,,,,,,,,,
2025-02-11,2,ALANDUR,5251,1194,0.0,0.0,0.0,0.0,1698.0,1053,99,212,464,245,167,55.0,47.0,4.0,,,,,,,,,,,
2025-02-11,2,St. THOMAS MOUNT,6795,1271,0.0,0.0,2.0,0.0,2128.0,1330,211,231,683,453,304,78.0,89.0,2.0,,,,,,,,,,,
2025-02-12,2,CENTRAL  METRO,10775,1405,0.0,0.0,0.0,222.0,3195.0,3447,171,346,754,525,523,72.0,80.0,15.0,,,,,,,,,,,
2025-02-12,2,EGMORE,7546,735,0.0,0.0,0.0,52.0,2240.0,2713,161,192,532,388,449,34.0,38.0,3.0,,,,,,,,,,,
2025-02-12,2,NEHRU PARK,2831,488,0.0,0.0,1.0,0.0,1360.0,492,33,78,144,122,72,17.0,14.0,1.0,,,,,,,,,,,
2025-02-12,2,KILPAUK,2752,332,0.0,0.0,1.0,0.0,1359.0,547,41,56,162,100,109,9.0,27.0,1.0,,,,,,,,,,,
2025-02-12,2,PACHAIAPPA S COLLEGE,3200,537,0.0,0.0,0.0,0.0,1558.0,545,44,52,178,134,106,20.0,15.0,1.0,,,,,,,,,,,
2025-02-12,2,SHENOY NAGAR,3117,328,0.0,0.0,0.0,0.0,1719.0,553,18,79,175,109,90,19.0,16.0,4.0,,,,,,,,,,,
2025-02-12,2,ANNA NAGAR EAST,6439,1235,0.0,0.0,0.0,0.0,3034.0,966,68,141,447,273,164,39.0,56.0,5.0,,,,,,,,,,,
2025-02-12,2,ANNA NAGAR TOWER,6070,1287,0.0,0.0,1.0,0.0,2865.0,875,78,101,348,206,219,30.0,46.0,6.0,,,,,,,,,,,
2025-02-12,2,THIRUMANGALAM,17079,4028,0.0,0.0,1.0,28.0,6976.0,2601,294,421,1168,706,580,120.0,103.0,16.0,,,,,,,,,,,
2025-02-12,2,KOYAMBEDU,14601,2728,0.0,0.0,0.0,0.0,4946.0,3450,183,544,997,783,644,184.0,118.0,6.0,,,,,,,,,,,
2025-02-12,2,CMBT,6932,558,0.0,0.0,2.0,0.0,2277.0,2213,110,250,517,480,369,69.0,66.0,15.0,,,,,,,,,,,
2025-02-12,2,ARUMBAKKAM,4629,744,0.0,0.0,0.0,0.0,1858.0,874,47,110,419,244,224,63.0,36.0,3.0,,,,,,,,,,,
2025-02-12,2,VADAPALANI,12260,1901,0.0,0.0,0.0,0.0,4484.0,2550,222,481,1067,657,609,142.0,119.0,4.0,,,,,,,,,,,
2025-02-12,2,ASHOK NAGAR,8932,1664,0.0,0.0,0.0,0.0,3656.0,1630,135,253,647,402,369,82.0,80.0,4.0,,,,,,,,,,,
2025-02-12,2,EKKATTUTHANGAL,8711,1693,0.0,0.0,0.0,0.0,4055.0,906,132,251,649,480,368,98.0,48.0,6.0,,,,,,,,,,,
2025-02-12,2,ALANDUR,5571,1301,0.0,0.0,0.0,23.0,2135.0,913,90,218,434,201,147,44.0,46.0,3.0,,,,,,,,,,,
2025-02-12,2,St. THOMAS MOUNT,6927,1595,0.0,0.0,1.0,0.0,2809.0,1029,128,205,491,292,229,82.0,47.0,6.0,,,,,,,,,,,
2025-02-13,2,CENTRAL  METRO,10739,1436,0.0,0.0,0.0,62.0,3110.0,3552,165,457,782,576,431,65.0,70.0,13.0,,,,,,,,,,,
2025-02-13,2,EGMORE,6994,713,0.0,0.0,0.0,0.0,1999.0,2672,133,190,497,356,335,54.0,32.0,4.0,,,,,,,,,,,
2025-02-13,2,NEHRU PARK,2832,457,0.0,0.0,1.0,0.0,1350.0,511,36,58,142,139,91,17.0,22.0,2.0,,,,,,,,,,,
2025-02-13,2,KILPAUK,2789,312,0.0,0.0,0.0,0.0,1366.0,561,51,55,188,117,95,13.0,26.0,1.0,,,,,,,,,,,
2025-02-13,2,PACHAIAPPA S COLLEGE,3180,533,0.0,0.0,0.0,0.0,1547.0,632,31,38,152,124,75,15.0,20.0,1.0,,,,,,,,,,,
2025-02-13,2,SHENOY NAGAR,3160,313,0.0,0.0,0.0,0.0,1744.0,566,26,71,159,125,104,27.0,20.0,0.0,,,,,,,,,,,
2025-02-13,2,ANNA NAGAR EAST,6229,1191,0.0,0.0,1.0,0.0,2793.0,950,75,151,465,331,172,39.0,48.0,3.0,,,,,,,,,,,
